Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
bye bye,starsvaloper1rkhzx3q59nzmrjrj3lhpazfxaxvm9uxl6q7a70,236154922519,520496550126,284341627607,5.00%,N,N,,,N,inactive,0.75%,
a41,starsvaloper1p3ga5uyzl9hum0j5qv0f5vysyevvwc8rxxhqws,56777009095,327599444892,270822435797,5.00%,N,N,,,N,inactive,0.18%,
PFC - Shutting Down 15-Apr-25,starsvaloper1670dvuv348eynr9lsmdrhqu3g7vpmzx94hm9g6,189360684232,456526849295,267166165063,5.00%,N,N,,,N,inactive,0.60%,
deapst,starsvaloper1yvrw5z5ec0n9c253hpy5lkq9cufmk8dvne03k3,0,254895683296,254895683296,5.00%,N,N,,,N,inactive,0.00%,
REDELEGATE | CLOSING 09/12,starsvaloper1fyxjddcem0pwqsa7cjpg8e79ezewuxkcf6ugqy,0,218714432595,218714432595,5.00%,N,N,,,N,inactive,0.00%,
MTnode,starsvaloper1jnum75gr8jsn4xn9u48kc9ma5c4mrmvzsvad6j,79238243472,297692310126,218454066654,5.00%,N,N,,,N,inactive,0.25%,
Quebec,starsvaloper1g7qxtjesj770dhzmrz0kvrqdexa07vas0twgy9,80174128236,297917557643,217743429407,5.00%,N,N,,,N,inactive,0.26%,
(Closing) Please redelegate,starsvaloper19cuh2kalnp82euhsf0aj75m0yxncj0v47eyfv8,55841124324,231325131172,175484006848,5.00%,N,N,,,N,inactive,0.18%,
Calibr 🌊 | 🛡,starsvaloper15qdgx74pa7x7mvulqs0mp29n2sfxt40atmkyys,83917667299,240098362294,156180694995,5.00%,N,N,,,N,inactive,0.27%,
bloqhub,starsvaloper15rvwy3m0jmsc2ecgqmnfahvapppaqw3lh6a0x4,0,153348493963,153348493963,5.00%,N,N,,,N,inactive,0.00%,
Notional,starsvaloper1v8yp5x5kfex4wep2pfuuyw68cn2lst3ksl0gss,0,148557409546,148557409546,9.69%,N,N,,,N,inactive,0.00%,
Shutting Down Redelegate,starsvaloper1rqmmaxkzy3jujgatn2walhnjf92zye7mjygch2,0,144774965343,144774965343,9.00%,N,N,,,N,inactive,0.00%,
"Earth+ (shutting down 5/19, pls redelegate 🌎💙)",starsvaloper1pyuerj3r2m3ve7q5287ruwqr5qxlasjc83ru60,0,134778317640,134778317640,7.00%,N,N,,,N,inactive,0.00%,
azstake,starsvaloper1926sz228mm6yjlwye9hfxxh0hh4nm4aqfp29l7,62080356100,196173514240,134093158140,5.00%,N,N,,,N,inactive,0.20%,
moonsoon,starsvaloper1y0k86wx0jpfqs9qcq6alalfwvyackwfqkeqdwh,44298545550,173144449565,128845904015,5.00%,N,N,,,N,inactive,0.14%,
Bit Cat🐱,starsvaloper1487c4zgh9lfgm2tpvenl58832wzsm64wm3xq6f,0,125912646048,125912646048,5.00%,N,N,,,N,inactive,0.00%,
Shutting down May 15 — Please undelegate,starsvaloper1syxleazzdssynj4agrrlnt9hvsh23jfmlqj2tp,0,115926959337,115926959337,5.00%,N,N,,,N,inactive,0.00%,
decommissioned,starsvaloper13curyx4nxhq5q3ge5x2yd54c4df20vust4mxxe,197783647128,300946288886,103162641758,5.00%,N,N,,,N,inactive,0.63%,
Shut down,starsvaloper1e9xd5eggd4l9xynap0mjep3s2uwwxwsydpssq4,116985595688,218210734366,101225138678,5.00%,N,N,,,N,inactive,0.37%,
Dora Factory,starsvaloper1twzmcvr3djftuhua4fv7dl2zx9m5vsyueep5uq,0,100117865030,100117865030,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
REDELEGATE,starsvaloper1qyt99shyjdp6ewyvhyknq6rzqkpkv7hefxuqhj,0,99805656713,99805656713,5.00%,N,N,,,N,inactive,0.00%,
GraviDAO Community with Slashing Protection,starsvaloper1gx4xjva9uacl5ycn8pxh2hjgvnkl6uw8mwdkfh,0,75513296289,75513296289,5.00%,N,N,,,N,inactive,0.00%,
CosmicNode,starsvaloper1v2srqzaqku25pdndegz3flhez6umfehp8s9c7n,0,69961641125,69961641125,5.00%,N,Y,,,N,bottom_5%_stake,0.00%,
in/habitants 🌐,starsvaloper1cw5hgpgj29j7lw4xv3t8c73mxay2y7uvcw53ma,108874594380,175849543220,66974948840,10.00%,N,N,,,N,inactive,0.35%,
