Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
TdrSys | Auto-Compound,terravaloper1cs0dspacdhym4cwcm3f7suurfszvl6k5s9p06a,0,3712036117413,3712036117413,5.00%,N,Y,,,Y,OK,0.00%,3.20%
ISS,terravaloper17q3y0exn6ndxkf78rcvj70gp7mrezmdx4z54xu,2679487861,3494348919280,3491669431419,13.00%,N,Y,,,N,commission>10%,2.32%,
Core Dev (Engineering@Terra),terravaloper14rftkw37eltf74degzajq4s5phg23vjlu9h9as,3465470968,2977979180767,2974513709799,5.00%,N,Y,,,Y,OK,3.00%,2.56%
BackBone Labs | Delegate for $SOUL Claim Drop,terravaloper1wr0p7dzss74wfmzfqm8r65mk26efg5zhzpm77s,2274587471,2855420934955,2853146347484,10.00%,N,Y,,,Y,OK,1.97%,2.46%
Top Shelf,terravaloper1a98g7kjemhgvmu4zyddnrv8fgccd4keac0w38t,0,2711651912897,2711651912897,20.00%,N,Y,,,N,commission>10%,0.00%,
TerraDactyl,terravaloper1axr9pdaf5u0jryrlzhs4twvyaj4rr49mmvywn8,0,2460978460634,2460978460634,20.00%,N,Y,,,N,commission>10%,0.00%,
Nansen | Stake to Stack Points,terravaloper1wwq9mfkkqfta334d4hcjrjau9y50a4hw37zhdl,2581835413,2358674619149,2356092783736,5.00%,N,Y,,,Y,OK,2.24%,2.03%
4719,terravaloper13qjxhnw98lm36rxc9yjakkmulhpv7zctdhcl03,2824775646,2258587291135,2255762515489,20.00%,N,Y,,,N,commission>10%,2.45%,
syncnode,terravaloper1e4sju9ya52l8ndjcneut4hg52y228360j0w86r,3196331298,2253796414895,2250600083597,10.00%,N,N,,,N,inactive,2.77%,
Ceres Ventures,terravaloper1q8w4u2wyhx574m70gwe8km5za2ptanny9mnqy3,0,2232911910221,2232911910221,9.99%,N,Y,,,Y,OK,0.00%,1.92%
Interstellar 🍸,terravaloper1kepapcnh78hsk8nx2u9nv05rn7vjwwf4fr59zu,3001026405,2188917995476,2185916969071,10.00%,N,Y,,,Y,OK,2.60%,1.88%
NFTSwitch.xyz | Delegate for $SOUL Claim Drop,terravaloper1vrkzjujfds9p8t5g0xety3e3ft4dep02etv9le,0,2174817525363,2174817525363,5.00%,N,Y,,,Y,OK,0.00%,1.87%
Node39.TOP,terravaloper1l63t9c0nruewg5zdrmv8pvcxdg0az6fqgg008k,0,2172498742501,2172498742501,10.00%,N,Y,,,Y,OK,0.00%,1.87%
owlstake,terravaloper1lg8zwpjvyx4pqy0j5ue2kf08edkuwy6l0j7f0h,0,2170218509960,2170218509960,10.00%,N,Y,,,Y,OK,0.00%,1.87%
Coinage x DAIC,terravaloper17kh8ngu3s74epwympaxrp4ukahm5rvtf5zc8ma,3117732986,2149835442566,2146717709580,5.00%,N,Y,,,Y,OK,2.70%,1.85%
TCB @THORmaximalist,terravaloper1kxyzu575tex8dv6d5uk26t4q8x5lusw082w3t8,5516172348,2092047130865,2086530958517,20.00%,N,Y,,,N,commission>10%,4.78%,
PRYZM | StakeDrop,terravaloper18vnm040mwk0d6plc60v5m9h2376gkcphknuwzs,3463089200,2055842886905,2052379797705,20.00%,N,Y,,,N,commission>10%,3.00%,
Y,terravaloper18pmvpy25zc7x0u8ppefuyyl2zaafe2wut0nm5e,2219806829,2022494691447,2020274884618,10.00%,N,Y,,,Y,OK,1.92%,1.74%
MANTRA DAO,terravaloper1yej82e2zursn2f56vgxfvmydwj9f2awluhusqh,0,1917755182995,1917755182995,5.00%,N,Y,,,Y,OK,0.00%,1.65%
TERRA-FIRMA,terravaloper1s6j9wxyprdsxmdf6mvsegsldvmtk0p92pa7aey,2334131647,1837066982018,1834732850371,10.00%,N,Y,,,Y,OK,2.02%,1.58%
Orion - Auto-Compound,terravaloper1dvl464gpzxwru4a97q6pzqv7n7rcnxwlyspnau,0,1828443961040,1828443961040,5.00%,N,Y,,,Y,OK,0.00%,1.57%
Secure Secrets,terravaloper1wzu2j73nvccghywtghku5ch59f67jykw58na64,0,1823191676759,1823191676759,5.00%,N,Y,,,Y,OK,0.00%,1.57%
Mario,terravaloper1rgdps79da300t87twwkcly6ec3vlpgpfgnsel5,0,1757563690757,1757563690757,7.00%,N,Y,,,Y,OK,0.00%,1.51%
Moon Platoon,terravaloper1j4cc2p4f4t4m3z37gumr6cr64vm605aa4wmcyf,0,1746400228021,1746400228021,20.00%,N,Y,,,N,commission>10%,0.00%,
coinhall.org,terravaloper1ge3vqn6cjkk2xkfwpg5ussjwxvahs2f6at87yp,4394360094,1750701282298,1746306922204,5.00%,N,Y,,,N,over_32_cap,3.81%,
Luna Whale,terravaloper1znh6eq79l3z5l7ctnrjr2d8ksaght25lku6mlw,0,1718920671074,1718920671074,20.00%,N,Y,,,N,commission>10%,0.00%,
Stakeflow,terravaloper1tfy452kxfcsa2353nenltade9esj7ffrc38gwn,0,1708919670777,1708919670777,10.00%,N,Y,,,N,over_32_cap,0.00%,
🔥 LUNC DAO 🔥,terravaloper1tz203ptlsfs8c63f2j0d0872pt5frjrvtfg0vd,3129641823,1700804085976,1697674444153,20.00%,N,Y,,,N,commission>10%,2.71%,
